FECHA,AÑO,MES,ESTACIÓN DEL AÑO,EVENTO INTERANUAL,Estacion,TSM,Chla,Longitud,Latitud,MES_NUM,ONI,Cluster
2018-01-01,2018,Enero,Invierno,Niña,Est 1°,21.6917,0.9354,-109.3,23.8,1,-0.9,3
2018-02-01,2018,Febrero,Invierno,Niña,Est 1°,21.7933,0.8103,-109.3,23.8,2,-0.7,3
2018-03-01,2018,Marzo,Primavera,Niña,Est 1°,21.8933,0.8857,-109.3,23.8,3,-0.5,3
2018-04-01,2018,Abril,Primavera,Niña,Est 1°,24.6695,0.5373,-109.3,23.8,4,-0.2,3
2018-05-01,2018,Mayo,Primavera,Normal,Est 1°,27.8756,0.2295,-109.3,23.8,5,0.0,3
2018-06-01,2018,Junio,Verano,Normal,Est 1°,27.2756,0.3699,-109.3,23.8,6,0.1,3
2018-07-01,2018,Julio,Verano,Normal,Est 1°,30.03,0.2008,-109.3,23.8,7,0.2,3
2018-08-01,2018,Agosto,Verano,Normal,Est 1°,31.5683,0.1518,-109.3,23.8,8,0.5,3
2018-09-01,2018,Septiembre,Otoño,Niño,Est 1°,31.4872,0.1364,-109.3,23.8,9,0.8,3
2018-10-01,2018,Octubre,Otoño,Niño,Est 1°,29.9133,0.1522,-109.3,23.8,10,0.9,3
1997-09-01,1997,Septiembre,Otoño,Niño,Est 2°,31.55,0.1281,-109.7,24.2,9,2.3,3
1997-10-01,1997,Octubre,Otoño,Niño,Est 2°,30.35,0.158,-109.7,24.2,10,2.4,3
1997-11-01,1997,Noviembre,Otoño,Niño,Est 2°,27.5333,0.2907,-109.7,24.2,11,2.4,3
1997-12-01,1997,Diciembre,Invierno,Niño,Est 2°,25.5917,0.393,-109.7,24.2,12,2.2,3
1998-01-01,1998,Enero,Invierno,Niño,Est 2°,24.2417,0.5376,-109.7,24.2,1,1.9,3
1998-02-01,1998,Febrero,Invierno,Niño,Est 2°,23.3083,0.3994,-109.7,24.2,2,1.4,3
1998-03-01,1998,Marzo,Primavera,Niño,Est 2°,22.4417,0.4197,-109.7,24.2,3,1.0,3
1998-04-01,1998,Abril,Primavera,Niño,Est 2°,23.1917,0.3504,-109.7,24.2,4,0.5,3
1998-05-01,1998,Mayo,Primavera,Niño,Est 2°,25.2417,0.2771,-109.7,24.2,5,-0.1,3
1998-06-01,1998,Junio,Verano,Normal,Est 2°,28.85,0.213,-109.7,24.2,6,-0.8,3
1998-07-01,1998,Julio,Verano,Niña,Est 2°,29.15,0.2075,-109.7,24.2,7,-1.1,3
1998-08-01,1998,Agosto,Verano,Niña,Est 2°,30.1417,0.1569,-109.7,24.2,8,-1.3,3
1998-09-01,1998,Septiembre,Otoño,Niña,Est 2°,30.5667,0.1368,-109.7,24.2,9,-1.4,3
1998-10-01,1998,Octubre,Otoño,Niña,Est 2°,29.7667,0.1433,-109.7,24.2,10,-1.5,3
1998-11-01,1998,Noviembre,Otoño,Niña,Est 2°,27.05,0.1895,-109.7,24.2,11,-1.6,3
1998-12-01,1998,Diciembre,Invierno,Niña,Est 2°,23.6333,0.6899,-109.7,24.2,12,-1.5,3
1999-01-01,1999,Enero,Invierno,Niña,Est 2°,21.3,1.2102,-109.7,24.2,1,-1.3,3
1999-02-01,1999,Febrero,Invierno,Niña,Est 2°,20.3667,0.5956,-109.7,24.2,2,-1.1,3
1999-03-01,1999,Marzo,Primavera,Niña,Est 2°,20.5333,0.549,-109.7,24.2,3,-1.0,3
1999-04-01,1999,Abril,Primavera,Niña,Est 2°,22.0167,0.633,-109.7,24.2,4,-1.0,3
1999-05-01,1999,Mayo,Primavera,Niña,Est 2°,23.3667,0.3517,-109.7,24.2,5,-1.0,3
1999-06-01,1999,Junio,Verano,Niña,Est 2°,27.8333,0.2212,-109.7,24.2,6,-1.1,3
1999-07-01,1999,Julio,Verano,Niña,Est 2°,28.9833,0.1804,-109.7,24.2,7,-1.1,3
1999-08-01,1999,Agosto,Verano,Niña,Est 2°,30.2833,0.3429,-109.7,24.2,8,-1.2,3
1999-09-01,1999,Septiembre,Otoño,Niña,Est 2°,30.325,0.2092,-109.7,24.2,9,-1.3,3
1999-10-01,1999,Octubre,Otoño,Niña,Est 2°,29.975,0.1954,-109.7,24.2,10,-1.5,3
1999-11-01,1999,Noviembre,Otoño,Niña,Est 2°,27.225,0.7733,-109.7,24.2,11,-1.7,3
1999-12-01,1999,Diciembre,Invierno,Niña,Est 2°,22.775,0.7909,-109.7,24.2,12,-1.7,3
2000-01-01,2000,Enero,Invierno,Niña,Est 2°,20.0833,0.6542,-109.7,24.2,1,-1.4,3
2000-02-01,2000,Febrero,Invierno,Niña,Est 2°,20.6167,1.1869,-109.7,24.2,2,-1.1,3
2000-03-01,2000,Marzo,Primavera,Niña,Est 2°,21.2333,0.9309,-109.7,24.2,3,-0.8,3
2000-04-01,2000,Abril,Primavera,Niña,Est 2°,23.1667,0.5084,-109.7,24.2,4,-0.7,3
2000-05-01,2000,Mayo,Primavera,Niña,Est 2°,25.2583,0.3047,-109.7,24.2,5,-0.6,3
2000-06-01,2000,Junio,Verano,Niña,Est 2°,25.8833,0.3928,-109.7,24.2,6,-0.6,3
2000-07-01,2000,Julio,Verano,Niña,Est 2°,29.525,0.2823,-109.7,24.2,7,-0.5,3
2000-08-01,2000,Agosto,Verano,Niña,Est 2°,30.9417,0.8421,-109.7,24.2,8,-0.5,3
2000-09-01,2000,Septiembre,Otoño,Niña,Est 2°,30.6333,0.237,-109.7,24.2,9,-0.6,3
2000-10-01,2000,Octubre,Otoño,Niña,Est 2°,31.0,0.2305,-109.7,24.2,10,-0.7,3
2000-11-01,2000,Noviembre,Otoño,Niña,Est 2°,27.4167,0.5564,-109.7,24.2,11,-0.7,3
2000-12-01,2000,Diciembre,Invierno,Niña,Est 2°,22.8333,0.9706,-109.7,24.2,12,-0.7,3
2001-01-01,2001,Enero,Invierno,Niña,Est 2°,21.4333,0.7295,-109.7,24.2,1,-0.5,3
2001-02-01,2001,Febrero,Invierno,Niña,Est 2°,19.85,0.846,-109.7,24.2,2,-0.4,3
2001-03-01,2001,Marzo,Primavera,Normal,Est 2°,20.8833,1.3248,-109.7,24.2,3,-0.3,3
2001-04-01,2001,Abril,Primavera,Normal,Est 2°,22.2083,1.4322,-109.7,24.2,4,-0.3,3
2001-05-01,2001,Mayo,Primavera,Normal,Est 2°,24.5083,0.4409,-109.7,24.2,5,-0.1,3
2001-06-01,2001,Junio,Verano,Normal,Est 2°,26.5833,0.4602,-109.7,24.2,6,-0.1,3
2001-07-01,2001,Julio,Verano,Normal,Est 2°,28.9083,0.2823,-109.7,24.2,7,-0.1,3
2001-08-01,2001,Agosto,Verano,Normal,Est 2°,30.975,0.2153,-109.7,24.2,8,-0.2,3
2001-09-01,2001,Septiembre,Otoño,Normal,Est 2°,31.1833,0.163,-109.7,24.2,9,-0.3,3
2001-10-01,2001,Octubre,Otoño,Normal,Est 2°,29.0333,0.2732,-109.7,24.2,10,-0.3,3
2001-11-01,2001,Noviembre,Otoño,Normal,Est 2°,28.4833,0.2097,-109.7,24.2,11,-0.3,3
2001-12-01,2001,Diciembre,Invierno,Normal,Est 2°,23.8417,0.8601,-109.7,24.2,12,-0.1,3
2002-01-01,2002,Enero,Invierno,Normal,Est 2°,21.0833,0.9511,-109.7,24.2,1,0.0,3
2002-02-01,2002,Febrero,Invierno,Normal,Est 2°,19.85,1.1606,-109.7,24.2,2,0.1,3
2002-03-01,2002,Marzo,Primavera,Normal,Est 2°,21.425,0.8707,-109.7,24.2,3,0.2,3
2002-04-01,2002,Abril,Primavera,Normal,Est 2°,22.8417,0.452,-109.7,24.2,4,0.4,3
2002-05-01,2002,Mayo,Primavera,Normal,Est 2°,24.6833,0.3114,-109.7,24.2,5,0.7,3
2002-06-01,2002,Junio,Verano,Niño,Est 2°,26.725,0.2696,-109.7,24.2,6,0.8,3
2002-07-01,2002,Julio,Verano,Niño,Est 2°,27.8489,0.3691,-109.7,24.2,7,0.9,3
2002-08-01,2002,Agosto,Verano,Niño,Est 2°,30.9911,0.2061,-109.7,24.2,8,1.0,3
2002-09-01,2002,Septiembre,Otoño,Niño,Est 2°,30.8767,0.4048,-109.7,24.2,9,1.2,3
2002-10-01,2002,Octubre,Otoño,Niño,Est 2°,29.5267,0.2121,-109.7,24.2,10,1.3,3
2002-11-01,2002,Noviembre,Otoño,Niño,Est 2°,26.9661,0.3481,-109.7,24.2,11,1.1,3
2002-12-01,2002,Diciembre,Invierno,Niño,Est 2°,24.4494,0.5911,-109.7,24.2,12,0.9,3
2003-01-01,2003,Enero,Invierno,Niño,Est 2°,23.1195,0.5119,-109.7,24.2,1,0.6,3
2003-02-01,2003,Febrero,Invierno,Niño,Est 2°,22.7389,0.4395,-109.7,24.2,2,0.4,3
2003-03-01,2003,Marzo,Primavera,Normal,Est 2°,23.3117,0.5264,-109.7,24.2,3,0.0,3
2003-04-01,2003,Abril,Primavera,Normal,Est 2°,22.9817,0.6134,-109.7,24.2,4,-0.3,3
2003-05-01,2003,Mayo,Primavera,Normal,Est 2°,26.3006,0.2604,-109.7,24.2,5,-0.2,3
2003-06-01,2003,Junio,Verano,Normal,Est 2°,28.385,0.2061,-109.7,24.2,6,0.1,3
2003-07-01,2003,Julio,Verano,Normal,Est 2°,29.6,0.1969,-109.7,24.2,7,0.2,3
2003-08-01,2003,Agosto,Verano,Normal,Est 2°,30.8856,0.2104,-109.7,24.2,8,0.3,3
2003-09-01,2003,Septiembre,Otoño,Normal,Est 2°,29.7517,0.3175,-109.7,24.2,9,0.3,3
2003-10-01,2003,Octubre,Otoño,Normal,Est 2°,29.8417,0.2216,-109.7,24.2,10,0.4,3
2003-11-01,2003,Noviembre,Otoño,Normal,Est 2°,26.855,0.4492,-109.7,24.2,11,0.4,3
2003-12-01,2003,Diciembre,Invierno,Normal,Est 2°,23.245,0.8742,-109.7,24.2,12,0.4,3
2004-01-01,2004,Enero,Invierno,Normal,Est 2°,21.2928,1.0192,-109.7,24.2,1,0.3,3
2004-02-01,2004,Febrero,Invierno,Normal,Est 2°,20.9811,1.4359,-109.7,24.2,2,0.2,3
2004-03-01,2004,Marzo,Primavera,Normal,Est 2°,22.3706,0.7064,-109.7,24.2,3,0.2,3
2004-04-01,2004,Abril,Primavera,Normal,Est 2°,23.4306,0.3824,-109.7,24.2,4,0.2,3
2004-05-01,2004,Mayo,Primavera,Normal,Est 2°,27.17,0.3187,-109.7,24.2,5,0.3,3
2004-06-01,2004,Junio,Verano,Normal,Est 2°,29.1595,0.2946,-109.7,24.2,6,0.5,3
2004-07-01,2004,Julio,Verano,Niño,Est 2°,30.2411,0.2424,-109.7,24.2,7,0.6,3
2004-08-01,2004,Agosto,Verano,Niño,Est 2°,31.155,0.1911,-109.7,24.2,8,0.7,3
2004-09-01,2004,Septiembre,Otoño,Niño,Est 2°,31.0267,0.1892,-109.7,24.2,9,0.7,3
2004-10-01,2004,Octubre,Otoño,Niño,Est 2°,29.7067,0.1723,-109.7,24.2,10,0.7,3
2004-11-01,2004,Noviembre,Otoño,Niño,Est 2°,26.4017,0.3312,-109.7,24.2,11,0.7,3
2004-12-01,2004,Diciembre,Invierno,Niño,Est 2°,22.7767,0.7426,-109.7,24.2,12,0.6,3
2005-01-01,2005,Enero,Invierno,Niño,Est 2°,21.5706,0.8523,-109.7,24.2,1,0.6,3
2005-02-01,2005,Febrero,Invierno,Niño,Est 2°,21.8467,0.5758,-109.7,24.2,2,0.4,3
2005-03-01,2005,Marzo,Primavera,Normal,Est 2°,21.9256,0.2427,-109.7,24.2,3,0.4,3
2005-04-01,2005,Abril,Primavera,Normal,Est 2°,23.2678,0.3165,-109.7,24.2,4,0.3,3
2005-05-01,2005,Mayo,Primavera,Normal,Est 2°,26.0772,0.2251,-109.7,24.2,5,0.1,3
2005-06-01,2005,Junio,Verano,Normal,Est 2°,26.9906,0.1948,-109.7,24.2,6,-0.1,3
2005-07-01,2005,Julio,Verano,Normal,Est 2°,28.6272,0.1999,-109.7,24.2,7,-0.1,3
2005-08-01,2005,Agosto,Verano,Normal,Est 2°,31.2633,0.1726,-109.7,24.2,8,-0.1,3
2005-09-01,2005,Septiembre,Otoño,Normal,Est 2°,31.375,0.1552,-109.7,24.2,9,-0.3,3
2005-10-01,2005,Octubre,Otoño,Normal,Est 2°,29.3611,0.2577,-109.7,24.2,10,-0.6,3
2005-11-01,2005,Noviembre,Otoño,Niña,Est 2°,27.6806,0.2668,-109.7,24.2,11,-0.8,3
2005-12-01,2005,Diciembre,Invierno,Niña,Est 2°,23.7278,0.8936,-109.7,24.2,12,-0.9,3
2006-01-01,2006,Enero,Invierno,Niña,Est 2°,21.5789,0.8253,-109.7,24.2,1,-0.8,3
2006-02-01,2006,Febrero,Invierno,Niña,Est 2°,20.6328,1.3374,-109.7,24.2,2,-0.6,3
2006-03-01,2006,Marzo,Primavera,Niña,Est 2°,22.1789,1.282,-109.7,24.2,3,-0.4,3
2006-04-01,2006,Abril,Primavera,Normal,Est 2°,24.0117,0.6072,-109.7,24.2,4,-0.1,3
2006-05-01,2006,Mayo,Primavera,Normal,Est 2°,27.5728,0.3222,-109.7,24.2,5,0.0,3
2006-06-01,2006,Junio,Verano,Normal,Est 2°,29.3417,0.25,-109.7,24.2,6,0.1,3
2006-07-01,2006,Julio,Verano,Normal,Est 2°,31.1517,0.2331,-109.7,24.2,7,0.3,3
2006-08-01,2006,Agosto,Verano,Normal,Est 2°,31.1483,0.2444,-109.7,24.2,8,0.5,3
2006-09-01,2006,Septiembre,Otoño,Niño,Est 2°,30.1517,0.3489,-109.7,24.2,9,0.8,3
2006-10-01,2006,Octubre,Otoño,Niño,Est 2°,30.2506,0.1853,-109.7,24.2,10,0.9,3
2006-11-01,2006,Noviembre,Otoño,Niño,Est 2°,27.6806,0.2452,-109.7,24.2,11,0.9,3
2006-12-01,2006,Diciembre,Invierno,Niño,Est 2°,24.0456,0.8162,-109.7,24.2,12,0.7,3
2007-01-01,2007,Enero,Invierno,Niño,Est 2°,20.9522,0.9156,-109.7,24.2,1,0.2,3
2007-02-01,2007,Febrero,Invierno,Normal,Est 2°,21.5483,1.3091,-109.7,24.2,2,-0.1,3
2007-03-01,2007,Marzo,Primavera,Normal,Est 2°,21.8917,1.8545,-109.7,24.2,3,-0.3,3
2007-04-01,2007,Abril,Primavera,Normal,Est 2°,23.2911,0.6366,-109.7,24.2,4,-0.4,3
2007-05-01,2007,Mayo,Primavera,Normal,Est 2°,26.2995,0.3332,-109.7,24.2,5,-0.5,3
2007-06-01,2007,Junio,Verano,Niña,Est 2°,26.0256,0.3004,-109.7,24.2,6,-0.6,3
2007-07-01,2007,Julio,Verano,Niña,Est 2°,27.6789,0.1976,-109.7,24.2,7,-0.8,3
2007-08-01,2007,Agosto,Verano,Niña,Est 2°,30.3917,0.2189,-109.7,24.2,8,-1.1,3
2007-09-01,2007,Septiembre,Otoño,Niña,Est 2°,29.7161,0.3661,-109.7,24.2,9,-1.3,3
2007-10-01,2007,Octubre,Otoño,Niña,Est 2°,29.4883,0.2982,-109.7,24.2,10,-1.5,3
2007-11-01,2007,Noviembre,Otoño,Niña,Est 2°,26.9111,0.336,-109.7,24.2,11,-1.6,3
2007-12-01,2007,Diciembre,Invierno,Niña,Est 2°,23.1767,0.7342,-109.7,24.2,12,-1.6,3
2008-01-01,2008,Enero,Invierno,Niña,Est 2°,19.4483,1.0185,-109.7,24.2,1,-1.5,3
2008-02-01,2008,Febrero,Invierno,Niña,Est 2°,18.6133,0.9544,-109.7,24.2,2,-1.3,3
2008-03-01,2008,Marzo,Primavera,Niña,Est 2°,20.7239,1.0577,-109.7,24.2,3,-1.0,3
2008-04-01,2008,Abril,Primavera,Niña,Est 2°,24.46,0.5638,-109.7,24.2,4,-0.8,3
2008-05-01,2008,Mayo,Primavera,Niña,Est 2°,26.4144,0.3094,-109.7,24.2,5,-0.6,3
2008-06-01,2008,Junio,Verano,Niña,Est 2°,26.9539,0.25,-109.7,24.2,6,-0.4,3
2008-07-01,2008,Julio,Verano,Normal,Est 2°,29.0194,0.2633,-109.7,24.2,7,-0.2,3
2008-08-01,2008,Agosto,Verano,Normal,Est 2°,30.6628,0.1944,-109.7,24.2,8,-0.2,3
2008-09-01,2008,Septiembre,Otoño,Normal,Est 2°,30.9056,0.1645,-109.7,24.2,9,-0.4,3
2008-10-01,2008,Octubre,Otoño,Normal,Est 2°,29.7767,0.3056,-109.7,24.2,10,-0.6,3
2008-11-01,2008,Noviembre,Otoño,Niña,Est 2°,27.4456,0.4445,-109.7,24.2,11,-0.7,3
2008-12-01,2008,Diciembre,Invierno,Niña,Est 2°,24.2411,0.7342,-109.7,24.2,12,-0.8,3
2009-01-01,2009,Enero,Invierno,Niña,Est 2°,20.8444,1.4562,-109.7,24.2,1,-0.8,3
2009-02-01,2009,Febrero,Invierno,Niña,Est 2°,21.0233,2.2188,-109.7,24.2,2,-0.6,3
2009-03-01,2009,Marzo,Primavera,Niña,Est 2°,22.42,0.6594,-109.7,24.2,3,-0.3,3
2009-04-01,2009,Abril,Primavera,Normal,Est 2°,23.9133,0.4453,-109.7,24.2,4,0.0,3
2009-05-01,2009,Mayo,Primavera,Normal,Est 2°,27.1178,0.2576,-109.7,24.2,5,0.3,3
2009-06-01,2009,Junio,Verano,Normal,Est 2°,28.4633,0.2101,-109.7,24.2,6,0.5,3
2009-07-01,2009,Julio,Verano,Niño,Est 2°,30.2828,0.2153,-109.7,24.2,7,0.6,3
2009-08-01,2009,Agosto,Verano,Niño,Est 2°,31.4472,0.181,-109.7,24.2,8,0.7,3
2009-09-01,2009,Septiembre,Otoño,Niño,Est 2°,30.8372,0.2122,-109.7,24.2,9,1.0,3
2009-10-01,2009,Octubre,Otoño,Niño,Est 2°,29.3306,0.2774,-109.7,24.2,10,1.4,3
2009-11-01,2009,Noviembre,Otoño,Niño,Est 2°,27.0633,0.3627,-109.7,24.2,11,1.6,3
2009-12-01,2009,Diciembre,Invierno,Niño,Est 2°,24.6778,1.2043,-109.7,24.2,12,1.5,3
2010-01-01,2010,Enero,Invierno,Niño,Est 2°,22.1978,0.7964,-109.7,24.2,1,1.2,3
2010-02-01,2010,Febrero,Invierno,Niño,Est 2°,22.7117,0.8283,-109.7,24.2,2,0.8,3
2010-03-01,2010,Marzo,Primavera,Niño,Est 2°,22.9228,0.5547,-109.7,24.2,3,0.4,3
2010-04-01,2010,Abril,Primavera,Normal,Est 2°,23.915,0.3927,-109.7,24.2,4,-0.2,3
2010-05-01,2010,Mayo,Primavera,Normal,Est 2°,26.6417,0.2279,-109.7,24.2,5,-0.7,3
2010-06-01,2010,Junio,Verano,Niña,Est 2°,27.6956,0.3326,-109.7,24.2,6,-1.0,3
2010-07-01,2010,Julio,Verano,Niña,Est 2°,27.3995,0.3527,-109.7,24.2,7,-1.3,3
2010-08-01,2010,Agosto,Verano,Niña,Est 2°,30.4189,0.2155,-109.7,24.2,8,-1.6,3
2010-09-01,2010,Septiembre,Otoño,Niña,Est 2°,30.73,0.1817,-109.7,24.2,9,-1.6,3
2010-10-01,2010,Octubre,Otoño,Niña,Est 2°,29.5789,0.1806,-109.7,24.2,10,-1.6,3
2010-11-01,2010,Noviembre,Otoño,Niña,Est 2°,25.6711,0.4611,-109.7,24.2,11,-1.6,3
2010-12-01,2010,Diciembre,Invierno,Niña,Est 2°,22.9022,0.7469,-109.7,24.2,12,-1.4,3
2011-01-01,2011,Enero,Invierno,Niña,Est 2°,20.7989,1.3114,-109.7,24.2,1,-1.2,3
2011-02-01,2011,Febrero,Invierno,Niña,Est 2°,19.5322,1.1927,-109.7,24.2,2,-0.9,3
2011-03-01,2011,Marzo,Primavera,Niña,Est 2°,22.3467,0.9187,-109.7,24.2,3,-0.7,3
2011-04-01,2011,Abril,Primavera,Niña,Est 2°,23.5122,0.655,-109.7,24.2,4,-0.6,3
2011-05-01,2011,Mayo,Primavera,Niña,Est 2°,25.7872,0.4738,-109.7,24.2,5,-0.4,3
2011-06-01,2011,Junio,Verano,Normal,Est 2°,28.9872,0.471,-109.7,24.2,6,-0.5,3
2011-07-01,2011,Julio,Verano,Niña,Est 2°,30.4439,0.324,-109.7,24.2,7,-0.6,3
2011-08-01,2011,Agosto,Verano,Niña,Est 2°,31.1211,0.1763,-109.7,24.2,8,-0.8,3
2011-09-01,2011,Septiembre,Otoño,Niña,Est 2°,31.8317,0.1756,-109.7,24.2,9,-1.0,3
2011-10-01,2011,Octubre,Otoño,Niña,Est 2°,30.5795,0.1825,-109.7,24.2,10,-1.1,3
2011-11-01,2011,Noviembre,Otoño,Niña,Est 2°,26.7511,0.4261,-109.7,24.2,11,-1.0,3
2011-12-01,2011,Diciembre,Invierno,Niña,Est 2°,22.1828,1.1666,-109.7,24.2,12,-0.9,3
2012-01-01,2012,Enero,Invierno,Niña,Est 2°,20.16,1.4291,-109.7,24.2,1,-0.7,3
2012-02-01,2012,Febrero,Invierno,Niña,Est 2°,20.0372,1.6972,-109.7,24.2,2,-0.6,3
2012-03-01,2012,Marzo,Primavera,Niña,Est 2°,21.165,0.9601,-109.7,24.2,3,-0.5,3
2012-04-01,2012,Abril,Primavera,Niña,Est 2°,24.0067,0.6602,-109.7,24.2,4,-0.3,3
2012-05-01,2012,Mayo,Primavera,Normal,Est 2°,26.6994,0.5307,-109.7,24.2,5,0.0,3
2012-06-01,2012,Junio,Verano,Normal,Est 2°,27.9578,0.5307,-109.7,24.2,6,0.2,3
2012-07-01,2012,Julio,Verano,Normal,Est 2°,30.0217,0.3752,-109.7,24.2,7,0.4,3
2012-08-01,2012,Agosto,Verano,Normal,Est 2°,30.7122,0.2079,-109.7,24.2,8,0.4,3
2012-09-01,2012,Septiembre,Otoño,Normal,Est 2°,31.565,0.1716,-109.7,24.2,9,0.3,3
2012-10-01,2012,Octubre,Otoño,Normal,Est 2°,30.64,0.2462,-109.7,24.2,10,0.1,3
2012-11-01,2012,Noviembre,Otoño,Normal,Est 2°,27.8056,0.2334,-109.7,24.2,11,-0.2,3
2012-12-01,2012,Diciembre,Invierno,Normal,Est 2°,24.8617,0.4972,-109.7,24.2,12,-0.4,3
2013-01-01,2013,Enero,Invierno,Normal,Est 2°,21.6733,0.7553,-109.7,24.2,1,-0.4,3
2013-02-01,2013,Febrero,Invierno,Normal,Est 2°,21.7467,0.8927,-109.7,24.2,2,-0.3,3
2013-03-01,2013,Marzo,Primavera,Normal,Est 2°,22.3133,1.1716,-109.7,24.2,3,-0.3,3
2013-04-01,2013,Abril,Primavera,Normal,Est 2°,23.5495,0.4241,-109.7,24.2,4,-0.4,3
2013-05-01,2013,Mayo,Primavera,Normal,Est 2°,26.3394,0.2732,-109.7,24.2,5,-0.4,3
2013-06-01,2013,Junio,Verano,Normal,Est 2°,27.315,0.2163,-109.7,24.2,6,-0.4,3
2013-07-01,2013,Julio,Verano,Normal,Est 2°,29.5983,0.1784,-109.7,24.2,7,-0.3,3
2013-08-01,2013,Agosto,Verano,Normal,Est 2°,30.845,0.1829,-109.7,24.2,8,-0.3,3
2013-09-01,2013,Septiembre,Otoño,Normal,Est 2°,30.4067,0.1721,-109.7,24.2,9,-0.2,3
2013-10-01,2013,Octubre,Otoño,Normal,Est 2°,29.5511,0.1956,-109.7,24.2,10,-0.2,3
2013-11-01,2013,Noviembre,Otoño,Normal,Est 2°,27.1506,0.2168,-109.7,24.2,11,-0.3,3
2013-12-01,2013,Diciembre,Invierno,Normal,Est 2°,22.8261,0.7633,-109.7,24.2,12,-0.4,3
2014-01-01,2014,Enero,Invierno,Normal,Est 2°,21.2983,0.7348,-109.7,24.2,1,-0.5,3
2014-02-01,2014,Febrero,Invierno,Normal,Est 2°,23.4878,0.2721,-109.7,24.2,2,-0.3,3
2014-03-01,2014,Marzo,Primavera,Normal,Est 2°,24.1672,0.2692,-109.7,24.2,3,0.0,3
2014-04-01,2014,Abril,Primavera,Normal,Est 2°,26.1361,0.2392,-109.7,24.2,4,0.2,3
2014-05-01,2014,Mayo,Primavera,Normal,Est 2°,27.0406,0.1771,-109.7,24.2,5,0.2,3
2014-06-01,2014,Junio,Verano,Normal,Est 2°,30.2395,0.1802,-109.7,24.2,6,0.0,3
2014-07-01,2014,Julio,Verano,Normal,Est 2°,31.9383,0.1252,-109.7,24.2,7,0.1,3
2014-08-01,2014,Agosto,Verano,Normal,Est 2°,31.6456,0.1205,-109.7,24.2,8,0.2,3
2014-09-01,2014,Septiembre,Otoño,Normal,Est 2°,30.7572,0.1205,-109.7,24.2,9,0.5,3
2014-10-01,2014,Octubre,Otoño,Niño,Est 2°,29.7578,0.166,-109.7,24.2,10,0.6,3
2014-11-01,2014,Noviembre,Otoño,Niño,Est 2°,27.655,0.5216,-109.7,24.2,11,0.7,3
2014-12-01,2014,Diciembre,Invierno,Niño,Est 2°,24.6856,0.6387,-109.7,24.2,12,0.5,3
2015-01-01,2015,Enero,Invierno,Niño,Est 2°,22.0983,0.9001,-109.7,24.2,1,0.5,3
2015-02-01,2015,Febrero,Invierno,Niño,Est 2°,23.0628,0.6218,-109.7,24.2,2,0.5,3
2015-03-01,2015,Marzo,Primavera,Niño,Est 2°,23.9622,0.3401,-109.7,24.2,3,0.7,3
2015-04-01,2015,Abril,Primavera,Niño,Est 2°,25.4089,0.1796,-109.7,24.2,4,0.9,3
2015-05-01,2015,Mayo,Primavera,Niño,Est 2°,27.0039,0.2047,-109.7,24.2,5,1.2,3
2015-06-01,2015,Junio,Verano,Niño,Est 2°,29.3922,0.1751,-109.7,24.2,6,1.5,3
2015-07-01,2015,Julio,Verano,Niño,Est 2°,30.5544,0.2356,-109.7,24.2,7,1.9,3
2015-08-01,2015,Agosto,Verano,Niño,Est 2°,31.79,0.5266,-109.7,24.2,8,2.2,3
2015-09-01,2015,Septiembre,Otoño,Niño,Est 2°,31.5333,0.2299,-109.7,24.2,9,2.4,3
2015-10-01,2015,Octubre,Otoño,Niño,Est 2°,30.4595,0.1674,-109.7,24.2,10,2.6,3
2015-11-01,2015,Noviembre,Otoño,Niño,Est 2°,27.9678,0.334,-109.7,24.2,11,2.6,3
2015-12-01,2015,Diciembre,Invierno,Niño,Est 2°,24.8172,0.5567,-109.7,24.2,12,2.5,3
2016-01-01,2016,Enero,Invierno,Niño,Est 2°,23.8533,0.6007,-109.7,24.2,1,2.1,3
2016-02-01,2016,Febrero,Invierno,Niño,Est 2°,22.3461,0.5894,-109.7,24.2,2,1.6,3
2016-03-01,2016,Marzo,Primavera,Niño,Est 2°,24.09,0.2636,-109.7,24.2,3,0.9,3
2016-04-01,2016,Abril,Primavera,Niño,Est 2°,25.2894,0.196,-109.7,24.2,4,0.4,3
2016-05-01,2016,Mayo,Primavera,Normal,Est 2°,26.6767,0.2809,-109.7,24.2,5,-0.1,3
2016-06-01,2016,Junio,Verano,Normal,Est 2°,27.28,0.2729,-109.7,24.2,6,-0.4,3
2016-07-01,2016,Julio,Verano,Normal,Est 2°,29.0072,0.2865,-109.7,24.2,7,-0.5,3
2016-08-01,2016,Agosto,Verano,Niña,Est 2°,30.6395,0.1767,-109.7,24.2,8,-0.6,3
2016-09-01,2016,Septiembre,Otoño,Niña,Est 2°,30.8256,0.1807,-109.7,24.2,9,-0.7,3
2016-10-01,2016,Octubre,Otoño,Niña,Est 2°,30.8933,0.1427,-109.7,24.2,10,-0.7,3
2016-11-01,2016,Noviembre,Otoño,Niña,Est 2°,28.3311,0.2433,-109.7,24.2,11,-0.6,3
2016-12-01,2016,Diciembre,Invierno,Niña,Est 2°,24.6589,0.6593,-109.7,24.2,12,-0.3,3
2017-01-01,2017,Enero,Invierno,Normal,Est 2°,21.3017,0.8771,-109.7,24.2,1,-0.2,3
2017-02-01,2017,Febrero,Invierno,Normal,Est 2°,20.67,1.4483,-109.7,24.2,2,0.1,3
